Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1259611722899427331,"RT @pulzo: A Rappi le tocó ‘llorar’ luego de colapso que se pegó este Día de la Madre, en Colombia https://t.co/PwqplU2Cuz https://t.co/ZQm…",<[2020-05-10T22:30:17.094Z]>,Tweet,,,,,,,Sun May 10 17:30:11 COT 2020,es,FALSE,,,,,,,,,,,
@harolddelahoz,@harolddelahoz,<[2020-05-10T22:30:17.094Z]>,User,,,,,,,Sun Nov 28 18:45:43 COT 2010,,,,"No matter how hard it is, just keep going because you only fail when you give up.",,http://pbs.twimg.com/profile_images/1229628337078796288/EEtz0h3q_bigger.jpg,1027,394,Harold De La Hoz,"Barranquilla, Colombia",,,
1259611723016728577,"CUPONS DE DESCONTO
RAPPI
hrp32015999 - 150 em frete grátis + 20R$

RECARGAPAY:
matr698 - Ganhe 10 reais para pagar boleto ou recarga.

IFOOD:
P8N9N9SMWB - 20 reais no seu primeiro pedido

99 CUPOM
BR6E2332 - Ganhe 15 reais na sua corrida.

Uber - vx453h
LINKS NO PERFIL https://t.co/YS3F2JiYTY",<[2020-05-10T22:30:17.117Z]>,Tweet,,,,,,,Sun May 10 17:30:11 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsKL8JWsAMxK4s.jpg,http://pbs.twimg.com/media/EXsKL8JWsAMxK4s.jpg,<[2020-05-10T22:30:17.117Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259611730977718275,Y pensaban que con un #Rappi iban a sorprender a mamá? COCINEN VAGOS!!!,<[2020-05-10T22:30:18.928Z]>,Tweet,,,,,,,Sun May 10 17:30:13 COT 2020,es,FALSE,,,,,,,,,,,
1259611764846723073,Y es que la vida de ellos no vale que pueden exponerse para que otros se coman un creppe? (un creppe con diferente carne pero todos con la misma salsa además...),<[2020-05-10T22:30:27.351Z]>,Tweet,,,,,,,Sun May 10 17:30:21 COT 2020,es,FALSE,https://twitter.com/DMajor_94/status/1259598235519389697,,,,,,,,,,
1259598235519389697,Hoy las filas no fueron de las familias esperando entrar a crepes sino de los chicos de #Rappi esperando el domicilio https://t.co/ByXIpB05BC,<[2020-05-10T22:30:27.352Z]>,Tweet,,,,,,,Sun May 10 16:36:36 COT 2020,es,FALSE,,,,,,,,,,,
@dmajor_94,@dmajor_94,<[2020-05-10T22:30:27.352Z]>,User,,,,,,,Wed Jun 15 10:23:09 COT 2011,,,,,,http://pbs.twimg.com/profile_images/1257878372056776705/SSF5W8Mw_bigger.jpg,64,211,Daniela,,,,
http://pbs.twimg.com/media/EXr96DFWkAAzzyz.jpg,http://pbs.twimg.com/media/EXr96DFWkAAzzyz.jpg,<[2020-05-10T22:30:27.352Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259611769972101120,¿Y ahora por qué #Rappi es tendencia? ¿me dejaron a mis chefs de cámara fotográfica y teclado sin almuerzo para las mamitas? ¡eso les pasa por atenidos! 🤷🏽‍♂️😂🐕,<[2020-05-10T22:30:28.447Z]>,Tweet,,,,,,,Sun May 10 17:30:23 COT 2020,es,FALSE,,,,,,,,,,,
@pilotoperro,@pilotoperro,<[2020-05-10T22:30:28.447Z]>,User,,,,,,,Tue Apr 14 00:30:49 COT 2009,,,,"Soy responsable de lo que escribo, no de que su complejo de inferioridad se incomode. Espantajopo. Experto en indignar imbéciles.",,http://pbs.twimg.com/profile_images/1104426976452988930/x0xpuNR6_bigger.jpg,422,2295,El Perro Piloto ☣️,,,,
1259611786208317440,RT @diajac: Dónde está la @sicsuper y @MinTIC_responde  vigilando a #Rappi en pleno día de la madre la plataforma colapsa. No dan respuesta…,<[2020-05-10T22:30:32.183Z]>,Tweet,,,,,,,Sun May 10 17:30:26 COT 2020,es,FALSE,,,,,,,,,,,
@cadiaz90,@cadiaz90,<[2020-05-10T22:30:32.183Z]>,User,,,,,,,Sat Jun 04 15:24:16 COT 2011,,,,Ing. de Producción UD,,http://pbs.twimg.com/profile_images/1159760853446680576/huD3jcFX_bigger.jpg,2004,129,Camilo Díaz,Bogotá DC,,,
1259567377043394561,Dónde está la @sicsuper y @MinTIC_responde  vigilando a #Rappi en pleno día de la madre la plataforma colapsa. No dan respuesta en su centro de ayuda. Descuentan dinero y no han entregado pedido que realicé hace dos horas. Respondan @RappiColombia,"<[2020-05-10T22:30:32.183Z, 2020-05-10T23:27:33.654Z]>",Tweet,,,,,,,Sun May 10 14:33:58 COT 2020,es,FALSE,,,,,,,,,,,
@diajac,@diajac,"<[2020-05-10T22:30:32.183Z, 2020-05-10T23:27:33.654Z]>",User,,,,,,,Wed May 05 14:48:20 COT 2010,,,,Productora y Realizadora de Radio y Televisión,,http://pbs.twimg.com/profile_images/940255442860523520/mSUHmkon_bigger.jpg,775,240,Diana Jacome,"Bogotá, Colombia",,,
1259611787743367178,RT @ColombiaSimpson: Cuando pides domicilio al negocio de tu barrio y no por Rappi. 😌👀 https://t.co/To0sqr2O0l,<[2020-05-10T22:30:32.404Z]>,Tweet,,,,,,,Sun May 10 17:30:27 COT 2020,es,FALSE,,,,,,,,,,,
@tiff_and06,@tiff_and06,<[2020-05-10T22:30:32.404Z]>,User,,,,,,,Thu Aug 13 22:27:14 COT 2009,,,,Yo quiero ser una chica Almodóvar 🦉💛💜,,http://pbs.twimg.com/profile_images/1242216551354417153/89hsGoSY_bigger.jpg,903,769,Tiffany,Medellín,,,
1259611810614870016,RT @Nelkicksass: #Rappi nos da éste  mensaje de tranquilidad a quienes pedimos almuerzo antes de medio dia y todavia no ha llegado. Muy mal…,<[2020-05-10T22:30:37.871Z]>,Tweet,,,,,,,Sun May 10 17:30:32 COT 2020,es,FALSE,,,,,,,,,,,
1259580619211845632,#Rappi nos da éste  mensaje de tranquilidad a quienes pedimos almuerzo antes de medio dia y todavia no ha llegado. Muy mal @RappiColombia https://t.co/RckIPr0aQK,<[2020-05-10T22:30:37.871Z]>,Tweet,,,,,,,Sun May 10 15:26:36 COT 2020,es,FALSE,,,,,,,,,,,
@nelkicksass,@nelkicksass,<[2020-05-10T22:30:37.871Z]>,User,,,,,,,Mon Feb 28 16:52:40 COT 2011,,,,"Too much of a believer. In depth thinker of the uncommon ideas but irrelevant matters. Born stubborn, geeky likes and proud user of this vessel owned by my wife",,http://pbs.twimg.com/profile_images/467002715533746176/aBpurUlN_bigger.jpeg,190,35,Nelson David Jimenez,Bogota,,,
http://pbs.twimg.com/media/EXrt5H-WAAE9wpk.jpg,http://pbs.twimg.com/media/EXrt5H-WAAE9wpk.jpg,<[2020-05-10T22:30:37.871Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259611826880421893,No mks leer tantos testimonios de malas experiencias con  Rappi y seguir pidiendo por ahí ?????,<[2020-05-10T22:30:41.770Z]>,Tweet,,,,,,,Sun May 10 17:30:36 COT 2020,es,FALSE,,,,,,,,,,,
1259611825412415493,RT @MONYRODRIGUEZOF: Señores @RappiColombia ayer me enviaron unas flores! No sabía quién pues no tenía nota. Hoy me preguntaron si las habí…,<[2020-05-10T22:30:42.172Z]>,Tweet,,,,,,,Sun May 10 17:30:36 COT 2020,es,FALSE,,,,,,,,,,,
@luisvellojinpic,@luisvellojinpic,"<[2020-05-10T22:30:42.172Z, 2020-05-10T22:42:26.270Z]>",User,,,,,,,Tue May 21 08:44:57 COT 2013,,,,Por una Colombia en paz lucharé Hasta el último minuto de mi vida.,,http://pbs.twimg.com/profile_images/1216787279366303747/WuOHKq98_bigger.jpg,2924,1589,El chalo,,,,
1259611832345559040,RT @dianalunareja: Rappi es una mierda por muchos motivos pero es que misamores qué esperaban pidiendo domicilio de madres así de última ho…,<[2020-05-10T22:30:43.197Z]>,Tweet,,,,,,,Sun May 10 17:30:37 COT 2020,es,FALSE,,,,,,,,,,,
@andrenilalanina,@andrenilalanina,"<[2020-05-10T22:30:43.197Z, 2020-05-10T22:32:23.140Z]>",User,,,,,,,Sat Jan 16 15:08:31 COT 2010,,,,Veterinary medicine,,http://pbs.twimg.com/profile_images/1229662303567695872/nxFmCW3P_bigger.jpg,1207,899,Andreinalalanina,Colombia,,,
1259611836871294976,"@RappiColombia  esto es increible, el servicio nunca fue efectuado y si me cobro 41000 pesos !!!  #Rappi  es Rappiestafa!!! https://t.co/yJ932WAakP",<[2020-05-10T22:30:44.422Z]>,Tweet,,,,,,,Sun May 10 17:30:39 COT 2020,es,FALSE,https://twitter.com/gregorioparra5/status/1259582494648795137,,,,,,,,,,
http://pbs.twimg.com/media/EXsKIP6XkAE8TlI.jpg,http://pbs.twimg.com/media/EXsKIP6XkAE8TlI.jpg,<[2020-05-10T22:30:44.422Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259611838922264576,@badgalbibiz Nem txi conto mds esqueci de pedir teu rappi sequelei mto,<[2020-05-10T22:30:44.729Z]>,Tweet,,,,,,,Sun May 10 17:30:39 COT 2020,pt,FALSE,,,,,,,,,,,
@juliacouceiro,@juliacouceiro,<[2020-05-10T22:30:44.729Z]>,User,,,,,,,Fri Nov 08 15:43:03 COT 2013,,,,emotiva & problemática,,http://pbs.twimg.com/profile_images/1254821772609847296/mgMks-SD_bigger.jpg,121,497,juju,"Recife, Brasil",,,
@badgalbibiz,@badgalbibiz,<[2020-05-10T22:30:44.729Z]>,User,,,,,,,,,,,,,,,,,,,,
1259611842315501571,RT @Citytv: Colapso de Rappi y otras plataformas en el día de las madres por exceso de pedidos. Esta es la denuncia de los usuarios -> http…,<[2020-05-10T22:30:45.551Z]>,Tweet,,,,,,,Sun May 10 17:30:40 COT 2020,es,FALSE,,,,,,,,,,,
@javierdavidbern,@javierdavidbern,<[2020-05-10T22:30:45.551Z]>,User,,,,,,,Sun Dec 25 10:09:15 COT 2011,,,,,,http://pbs.twimg.com/profile_images/1229529141491445761/zjxACgAS_bigger.jpg,286,98,RDLN,,,,
1259611865644183552,RT @fernandoposada_: Es impresionante la falta de condiciones de salubridad que deben soportar los rappitenderos a diario en medio de esta…,<[2020-05-10T22:30:51.082Z]>,Tweet,,,,,,,Sun May 10 17:30:45 COT 2020,es,FALSE,,,,,,,,,,,
@edicsonrojas,@edicsonrojas,<[2020-05-10T22:30:51.082Z]>,User,,,,,,,Sat Mar 05 10:42:00 COT 2011,,,,Estudiante eterno. Profesor. Encuestador compulsivo en Twitter. Lector y melómano. Opiniones personales.,,http://pbs.twimg.com/profile_images/928382386215243776/HkW7zp-c_bigger.jpg,4983,2213,Edicson Rojas,Bogota,,,
1259611866650816512,"Personas quejándose por el mal servicio de #Rappi (lo que no es una novedad). Pero callan ante la explotación laboral, la falta de vinculación formal de los #RappiTenderos. 

Solo se quejan porque se quedaron sin almuerzo. Que falta de empatía.","<[2020-05-10T22:30:51.232Z, 2020-05-10T22:32:26.624Z, 2020-05-10T22:33:41.692Z, 2020-05-10T22:35:32.699Z, 2020-05-10T22:36:31.980Z, 2020-05-10T22:38:59.394Z, 2020-05-10T22:39:13.667Z, 2020-05-10T22:40:40.400Z, 2020-05-10T22:42:37.158Z, 2020-05-10T22:44:14.619Z, 2020-05-10T22:44:25.679Z, 2020-05-10T22:53:39.422Z, 2020-05-10T23:08:07.211Z, 2020-05-10T23:28:56.702Z, 2020-05-10T23:47:40.610Z]>",Tweet,,,,,,,Sun May 10 17:30:46 COT 2020,es,FALSE,,,,,,,,,,,
@sebasvillateb,@sebasvillateb,"<[2020-05-10T22:30:51.232Z, 2020-05-10T22:32:26.624Z, 2020-05-10T22:33:41.692Z, 2020-05-10T22:35:32.699Z, 2020-05-10T22:36:31.980Z, 2020-05-10T22:38:59.394Z, 2020-05-10T22:39:13.667Z, 2020-05-10T22:40:40.400Z, 2020-05-10T22:42:37.158Z, 2020-05-10T22:44:14.619Z, 2020-05-10T22:44:25.679Z, 2020-05-10T22:53:39.422Z, 2020-05-10T23:08:07.211Z, 2020-05-10T23:28:56.702Z, 2020-05-10T23:47:40.610Z]>",User,,,,,,,Fri Nov 25 15:48:48 COT 2011,,,,Columnista El Tiempo🗞• Comunicación Social y Periodismo🎙 - Derecho📚• Universidad de La Sabana• Asesor en Concejo Bogotá • Opiniones personales.,,http://pbs.twimg.com/profile_images/953729297633734656/7Iz0kidW_bigger.jpg,2745,3190,Sebastián Villate,"Bogotá, D.C., Colombia",,,
#rappitenderos,#rappitenderos,"<[2020-05-10T22:30:51.232Z, 2020-05-10T22:32:26.624Z, 2020-05-10T22:33:41.692Z, 2020-05-10T22:35:32.699Z, 2020-05-10T22:36:31.980Z, 2020-05-10T22:38:59.394Z, 2020-05-10T22:39:13.667Z, 2020-05-10T22:40:40.400Z, 2020-05-10T22:42:37.158Z, 2020-05-10T22:44:14.619Z, 2020-05-10T22:44:25.679Z, 2020-05-10T22:53:39.422Z, 2020-05-10T23:08:07.211Z, 2020-05-10T23:28:56.702Z, 2020-05-10T23:47:40.610Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,
1259611868299251716,Solo un mamerto pide domi con Rappi un día como hoy.,<[2020-05-10T22:30:51.692Z]>,Tweet,,,,,,,Sun May 10 17:30:46 COT 2020,es,FALSE,,,,,,,,,,,
1259611881096044544,"RT @DonLuisEduardo: ""Tranquilo mijito (a). Deje así"" se posiciona como la respuesta más usada por las madres al no llegarles el domicilio d…",<[2020-05-10T22:30:54.663Z]>,Tweet,,,,,,,Sun May 10 17:30:49 COT 2020,es,FALSE,,,,,,,,,,,
@willy_bikes,@willy_bikes,<[2020-05-10T22:30:54.663Z]>,User,,,,,,,Thu Apr 21 18:36:24 COT 2011,,,,"Leo de todo, opino muy poco, practico ciclomontañismo  y..... a quien le importa!!",,http://pbs.twimg.com/profile_images/1227394159683756035/NgLm1M4X_bigger.jpg,233,263,Virtus,colombia,,,
1259611881700024321,"Si todo el tiempo se quejan del servicio de #Rappi, de sus abusos y de las precarias condiciones laborales de los jóvenes que hacen los domicilios, ¿por qué siguen usando esa aplicación?","<[2020-05-10T22:30:54.829Z, 2020-05-10T22:34:22.757Z, 2020-05-10T22:35:39.963Z, 2020-05-10T22:39:22.987Z, 2020-05-10T22:44:12.783Z]>",Tweet,,,,,,,Sun May 10 17:30:49 COT 2020,es,FALSE,,,,,,,,,,,
@jandr3s__,@jandr3s__,"<[2020-05-10T22:30:54.829Z, 2020-05-10T22:34:22.757Z, 2020-05-10T22:35:39.963Z, 2020-05-10T22:39:22.987Z, 2020-05-10T22:44:12.783Z, 2020-05-10T22:55:13.668Z, 2020-05-10T23:14:08.110Z, 2020-05-10T23:15:03.341Z, 2020-05-10T23:20:03.201Z]>",User,,,,,,,Fri Sep 02 12:21:46 COT 2011,,,,,,http://pbs.twimg.com/profile_images/1220959800655302656/oUDsacNy_bigger.jpg,4089,8557,♦️ JΛNDR3S,,,,
1259611951195394049,Cuando a tu barrio no llega #Rappi y no importa porque se hacer estás deliciosas hamburguesas https://t.co/Tk4S8HOCeS,<[2020-05-10T22:31:11.566Z]>,Tweet,,,,,,,Sun May 10 17:31:06 COT 2020,es,FALSE,,,,,,,,,,,
@niggarya,@niggarya,"<[2020-05-10T22:31:11.566Z, 2020-05-10T22:31:16.377Z]>",User,,,,,,,Thu Jul 22 15:50:57 COT 2010,,,,\m/(~_~)\m/,,http://pbs.twimg.com/profile_images/1203843428016111617/t399SBA2_bigger.jpg,230,263,Gini 😎🤘🐺⚡,Bogota DC,,,
http://pbs.twimg.com/media/EXsKWJeXYAAFtUE.jpg,http://pbs.twimg.com/media/EXsKWJeXYAAFtUE.jpg,<[2020-05-10T22:31:11.566Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259611964608778241,#Rappi,<[2020-05-10T22:31:15.411Z]>,Tweet,,,,,,,Sun May 10 17:31:09 COT 2020,und,FALSE,,,,,,,,,,,
@milas01855945,@milas01855945,"<[2020-05-10T22:31:15.411Z, 2020-05-10T23:12:03.557Z, 2020-05-10T23:14:17.473Z]>",User,,,,,,,Sun May 10 17:14:54 COT 2020,,,,,,http://pbs.twimg.com/profile_images/1259608176426655744/URADAM6V_bigger.jpg,4,0,Mila-S,,,,
1259611970430517255,"RT @DonLuisEduardo: El ""Se cayó #Rappi"" es el nuevo ""Qué cola tan HP hay en Crepes para el #FelizDiadeLaMadre""",<[2020-05-10T22:31:16.377Z]>,Tweet,,,,,,,Sun May 10 17:31:10 COT 2020,es,FALSE,,,,,,,,,,,
1259579088550977537,"El ""Se cayó #Rappi"" es el nuevo ""Qué cola tan HP hay en Crepes para el #FelizDiadeLaMadre""","<[2020-05-10T22:31:16.377Z, 2020-05-10T22:35:53.501Z, 2020-05-10T22:41:42.074Z, 2020-05-10T22:43:26.076Z, 2020-05-10T22:51:07.200Z, 2020-05-10T22:51:07.256Z, 2020-05-10T22:57:45.123Z, 2020-05-10T22:59:40.628Z, 2020-05-10T22:59:46.877Z, 2020-05-10T23:01:22.728Z, 2020-05-10T23:11:51.543Z, 2020-05-10T23:16:42.933Z, 2020-05-10T23:22:01.507Z, 2020-05-10T23:26:54.232Z, 2020-05-10T23:44:31.219Z, 2020-05-10T23:46:42.291Z]>",Tweet,,,,,,,Sun May 10 15:20:31 COT 2020,es,FALSE,,,,,,,,,,,
1259611975425949699,RT @camilooob: #Rappi en este momento https://t.co/1kuYMiueQS,<[2020-05-10T22:31:17.315Z]>,Tweet,,,,,,,Sun May 10 17:31:12 COT 2020,es,FALSE,,,,,,,,,,,
1259611983906779136,RT @MONYRODRIGUEZOF: Y @RappiColombia nunca atendió la Queja. El Rappi se quedó con una carta PERSONAL y ya. No pasa nada.,<[2020-05-10T22:31:19.240Z]>,Tweet,,,,,,,Sun May 10 17:31:14 COT 2020,es,FALSE,,,,,,,,,,,
@tr3n317,@tr3n317,<[2020-05-10T22:31:19.240Z]>,User,,,,,,,Sun Mar 11 14:40:23 COT 2012,,,,"ME GUSTA MUCHO LEER, VER TV, OPINAR SOBRE LO QUE VEO EN TV O ESCUCHO POR LA RADIO, SOY DE MUY BUEN HUMOR!!!!",,http://pbs.twimg.com/profile_images/1214724526199758850/zhUsY6cS_bigger.jpg,1924,1662,TRIO.TRIO,"Pereira, Colombia",,,
1259611987321008133,"RT @DonBarbado: Quería sorprender a mi mamá el día de hoy y gracias a #Rappi lo conseguí, quedó muy sorprendida porque no llegó el pedido y…",<[2020-05-10T22:31:20.060Z]>,Tweet,,,,,,,Sun May 10 17:31:14 COT 2020,es,FALSE,,,,,,,,,,,
@scarvajalg12,@scarvajalg12,<[2020-05-10T22:31:20.060Z]>,User,,,,,,,Tue Jan 30 16:34:10 COT 2018,,,,. 🙏🏼😇👵🏻💛 📿,,http://pbs.twimg.com/profile_images/1139755900044890112/pRrrXAgy_bigger.jpg,206,23,STEPHANIA CARVAJAL,,,,
1259611989170704385,RT @JuanAbelG: Van a reactivar el sector de la publicidad y mi Rappi nada que llega.,<[2020-05-10T22:31:20.469Z]>,Tweet,,,,,,,Sun May 10 17:31:15 COT 2020,es,FALSE,,,,,,,,,,,
@angelicaduranb,@angelicaduranb,<[2020-05-10T22:31:20.469Z]>,User,,,,,,,Sun Feb 28 17:17:34 COT 2010,,,,Publicista. Entrenadora personal certificada ECEP. Ni cuerpo glorioso ni fanática. Opino de política de vez en cuando.,,http://pbs.twimg.com/profile_images/853450612108926977/kHr6RKbZ_bigger.jpg,2110,24830,angelica duran,bogotá,,,
1259611989522989056,Hoy las riñas del día de la madre no van a ser culpa del trago sino por la espera del domicilio que pidieron por #Rappi,<[2020-05-10T22:31:20.524Z]>,Tweet,,,,,,,Sun May 10 17:31:15 COT 2020,es,FALSE,,,,,,,,,,,
1259611990147977216,RT @_katt_mo: los que pidieron comida por #Rappi el día de hoy https://t.co/g6HEz5ePfz,<[2020-05-10T22:31:20.672Z]>,Tweet,,,,,,,Sun May 10 17:31:15 COT 2020,es,FALSE,,,,,,,,,,,
@arq_mao,@arq_mao,<[2020-05-10T22:31:20.672Z]>,User,,,,,,,Thu Apr 30 00:41:27 COT 2009,,,,Arquitecto -Diseñador BIM - U.C.P / U.C (chile) -Photography -Traveler-Amante de todos los deportes Motor,,http://pbs.twimg.com/profile_images/1249186072011169792/sdt5CDiV_bigger.jpg,212,29,Mauro Malfatti,Colombia,,,
1259611994660864000,RT @FuerzaNatur4l: No se imaginan lo terrible que es para un RappiTendero está caída... Hice un pedido de 106.000 pague de mi dinero y se d…,<[2020-05-10T22:31:21.720Z]>,Tweet,,,,,,,Sun May 10 17:31:16 COT 2020,es,FALSE,,,,,,,,,,,
1259612004471525377,@Nat_Rappi quien da respuesta en rappi al dinero que tengo en rappi pay y no me deja utilizar y nadie dice nada.,<[2020-05-10T22:31:24.259Z]>,Tweet,,,,,,,Sun May 10 17:31:18 COT 2020,es,FALSE,,,,,,,,,,,
1259612034049736704,"RT @MesaConS: ¿#Rappi? ¡CIERREN ESE CHUZO!

Cocinemos en casa, reduzcamos riesgo de contagio, riesgos de disgustos con tan pésima app y vot…",<[2020-05-10T22:31:31.936Z]>,Tweet,,,,,,,Sun May 10 17:31:26 COT 2020,es,FALSE,,,,,,,,,,,
1259595133949038593,"¿#Rappi? ¡CIERREN ESE CHUZO!

Cocinemos en casa, reduzcamos riesgo de contagio, riesgos de disgustos con tan pésima app y votemos en el #MundialDeFrutas.","<[2020-05-10T22:31:31.936Z, 2020-05-10T22:41:48.394Z, 2020-05-10T22:57:46.563Z, 2020-05-10T22:59:31.209Z, 2020-05-10T23:04:21.061Z, 2020-05-10T23:28:17.041Z, 2020-05-10T23:46:59.068Z, 2020-05-10T23:49:41.589Z]>",Tweet,,,,,,,Sun May 10 16:24:16 COT 2020,es,FALSE,,,,,,,,,,,
#mundialdefrutas,#mundialdefrutas,"<[2020-05-10T22:31:31.936Z, 2020-05-10T22:41:48.394Z, 2020-05-10T22:57:46.563Z, 2020-05-10T22:59:31.209Z, 2020-05-10T23:04:21.061Z, 2020-05-10T23:28:17.041Z, 2020-05-10T23:46:59.068Z, 2020-05-10T23:49:41.589Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,
1259612037887516677,Que miedo y eso que lo sapotean todo antes de entregar#Rappi,<[2020-05-10T22:31:32.050Z]>,Tweet,,,,,,,Sun May 10 17:31:26 COT 2020,es,FALSE,,,,,,,,,,,
